filename,lat,long
00314389.jpg,-0.0011731,0.0004058
00314400.jpg,-0.0011728,0.0003336
00314411.jpg,-0.0011724,0.0002613
00314422.jpg,-0.0011720,0.0001895
00314433.jpg,-0.0011713,0.0001205
00314444.jpg,-0.0011702,0.0000482
00314455.jpg,-0.0011696,-0.0000216
00314466.jpg,-0.0011691,-0.0000930
00314477.jpg,-0.0011689,-0.0001308
00314488.jpg,-0.0011689,-0.0001306
00314499.jpg,-0.0011689,-0.0001306
00314510.jpg,-0.0011689,-0.0001306
00314521.jpg,-0.0011689,-0.0001306
00314532.jpg,-0.0011689,-0.0001306
00314543.jpg,-0.0011689,-0.0001306
00314554.jpg,-0.0011689,-0.0001306
00314565.jpg,-0.0011689,-0.0001306
00314576.jpg,-0.0011689,-0.0001306
00314587.jpg,-0.0011689,-0.0001306
00314598.jpg,-0.0011689,-0.0001306
00314609.jpg,-0.0011689,-0.0001309
00314620.jpg,-0.0011688,-0.0001434
00314631.jpg,-0.0011687,-0.0001717
