filename,lat,long
01573371.jpg,-0.0002540,0.0002850
01573382.jpg,-0.0002542,0.0003480
01573393.jpg,-0.0002543,0.0004115
01573404.jpg,-0.0002545,0.0004749
01573415.jpg,-0.0002547,0.0005391
01573426.jpg,-0.0002549,0.0006029
01573437.jpg,-0.0002550,0.0006675
01573448.jpg,-0.0002551,0.0007016
01573459.jpg,-0.0002551,0.0007016
01573470.jpg,-0.0002551,0.0007016
01573481.jpg,-0.0002552,0.0007102
01573492.jpg,-0.0002552,0.0007364
01573503.jpg,-0.0002568,0.0007790
01573514.jpg,-0.0002708,0.0008389
01573525.jpg,-0.0003076,0.0008928
01573536.jpg,-0.0003677,0.0009151
01573547.jpg,-0.0004307,0.0009232
01573558.jpg,-0.0004937,0.0009215
01573569.jpg,-0.0005579,0.0009206
01573580.jpg,-0.0006216,0.0009199
01573591.jpg,-0.0006850,0.0009194
01573602.jpg,-0.0007401,0.0009145
01573613.jpg,-0.0007531,0.0009127
01573624.jpg,-0.0007531,0.0009127
01573635.jpg,-0.0007612,0.0009097
01573646.jpg,-0.0007900,0.0009017
01573657.jpg,-0.0008388,0.0008907
01573668.jpg,-0.0009020,0.0008779
01573679.jpg,-0.0009636,0.0008589
01573690.jpg,-0.0010207,0.0008310
01573701.jpg,-0.0010732,0.0007939
01573712.jpg,-0.0011161,0.0007465
01573723.jpg,-0.0011477,0.0006911
01573734.jpg,-0.0011657,0.0006292
01573745.jpg,-0.0011721,0.0005657
01573756.jpg,-0.0011732,0.0005014
01573767.jpg,-0.0011732,0.0004373
01573778.jpg,-0.0011730,0.0003736
01573789.jpg,-0.0011727,0.0003091
01573800.jpg,-0.0011723,0.0002455
01573811.jpg,-0.0011720,0.0001831
01573822.jpg,-0.0011712,0.0001200
01573833.jpg,-0.0011704,0.0000557
01573844.jpg,-0.0011708,0.0000113
01573855.jpg,-0.0011708,0.0000113
01573866.jpg,-0.0011708,0.0000113
01573877.jpg,-0.0011708,0.0000113
01573888.jpg,-0.0011708,0.0000113
01573899.jpg,-0.0011708,0.0000113
01573910.jpg,-0.0011708,0.0000113
01573921.jpg,-0.0011708,0.0000113
01573932.jpg,-0.0011708,0.0000113
01573943.jpg,-0.0011708,0.0000113
01573954.jpg,-0.0011708,0.0000113
01573965.jpg,-0.0011708,0.0000113
01573976.jpg,-0.0011708,0.0000113
01573987.jpg,-0.0011708,0.0000113
01573998.jpg,-0.0011741,0.0000030
01574009.jpg,-0.0011811,-0.0000247
01574020.jpg,-0.0011823,-0.0000310
01574031.jpg,-0.0011830,-0.0000336
01574042.jpg,-0.0011882,-0.0000556
01574053.jpg,-0.0011962,-0.0000970
01574064.jpg,-0.0011983,-0.0001132
01574075.jpg,-0.0011983,-0.0001132
01574086.jpg,-0.0011983,-0.0001132
01574097.jpg,-0.0011983,-0.0001132
01574108.jpg,-0.0011983,-0.0001132
01574119.jpg,-0.0011983,-0.0001132
01574130.jpg,-0.0011983,-0.0001132
01574141.jpg,-0.0011983,-0.0001132
01574152.jpg,-0.0011983,-0.0001132
01574163.jpg,-0.0011983,-0.0001132
01574174.jpg,-0.0011983,-0.0001132
01574185.jpg,-0.0011983,-0.0001132
01574196.jpg,-0.0011983,-0.0001132
